Date,maximumTemp
10-01-15,11.125
11-01-15,11
12-01-15,10.625
13-01-15,12.25
14-01-15,12
15-01-15,12.375
16-01-15,13
17-01-15,13.5
18-01-15,13
19-01-15,13.75
20-01-15,13.375
21-01-15,13.25
22-01-15,12.625
23-01-15,14.625
24-01-15,12.375
25-01-15,13.25
26-01-15,13.75
27-01-15,13.25
28-01-15,11.71428571
29-01-15,11.5
30-01-15,12.75
31-01-15,13.75
01-02-15,15
02-02-15,17.375
03-02-15,16.75
04-02-15,14.625
05-02-15,14.625
06-02-15,15.125
07-02-15,15.875
08-02-15,16.625
09-02-15,16.875
10-02-15,15.75
11-02-15,16
12-02-15,15.5
13-02-15,17.25
14-02-15,19.375
15-02-15,18.875
16-02-15,20.625
17-02-15,21.14285714
18-02-15,21.25
19-02-15,22.75
20-02-15,22.75
21-02-15,21.875
22-02-15,22.14285714
23-02-15,21.5
24-02-15,22.875
25-02-15,23.125
26-02-15,20
27-02-15,19.25
28-02-15,21.25
01-03-15,17.375
02-03-15,17.5
03-03-15,16.25
04-03-15,16.75
05-03-15,18.75
06-03-15,20
07-03-15,18.375
08-03-15,19.5
09-03-15,18.125
10-03-15,17.75
11-03-15,18.25
12-03-15,20.5
13-03-15,21.375
14-03-15,21.5
15-03-15,17.625
16-03-15,19.85714286
17-03-15,20.875
18-03-15,20.25
19-03-15,21.125
20-03-15,22.5
21-03-15,24.875
22-03-15,25.125
23-03-15,24.75
24-03-15,25.75
25-03-15,26.625
26-03-15,28.5
27-03-15,27.375
28-03-15,27
29-03-15,25
30-03-15,23.5
31-03-15,25.25
01-04-15,26.42857143
02-04-15,28.71428571
03-04-15,24.5
04-04-15,21
05-04-15,23.57142857
06-04-15,25
07-04-15,23.75
08-04-15,25.625
09-04-15,26
10-04-15,27.125
11-04-15,28.25
12-04-15,24.375
13-04-15,24.75
14-04-15,26.25
15-04-15,27.625
16-04-15,25.25
17-04-15,28.125
18-04-15,30.125
19-04-15,32.125
20-04-15,32.875
21-04-15,31.75
22-04-15,30.75
23-04-15,30.75
24-04-15,31.125
25-04-15,30.5
26-04-15,28.75
27-04-15,30.125
28-04-15,31
29-04-15,31.25
30-04-15,32.625
01-05-15,31.25
02-05-15,30.125
03-05-15,31
04-05-15,30.875
05-05-15,32.125
06-05-15,34.125
07-05-15,35.42857143
08-05-15,34.125
09-05-15,35.125
10-05-15,35.125
11-05-15,34
12-05-15,33.125
13-05-15,27.75
14-05-15,29.625
15-05-15,28.5
16-05-15,30
17-05-15,33.25
18-05-15,35.375
19-05-15,31.5
20-05-15,33.125
21-05-15,35.625
22-05-15,36.25
23-05-15,37.375
24-05-15,36
25-05-15,37.75
26-05-15,35.25
27-05-15,33.75
28-05-15,34.75
29-05-15,35.125
30-05-15,32.25
31-05-15,34.25
01-06-15,29.375
02-06-15,31.625
03-06-15,28.625
04-06-15,31.875
05-06-15,32.625
06-06-15,33.375
07-06-15,35
08-06-15,36.5
09-06-15,37.625
10-06-15,36.625
11-06-15,35.625
12-06-15,35.875
13-06-15,31.125
14-06-15,27
15-06-15,31
16-06-15,32.375
17-06-15,33.875
18-06-15,35.125
19-06-15,35.875
20-06-15,33.125
21-06-15,30.375
22-06-15,32.125
23-06-15,31.5
24-06-15,37.25
25-06-15,26.625
26-06-15,31.125
27-06-15,32.625
28-06-15,34.25
29-06-15,31.125
30-06-15,30.875
01-07-15,32
02-07-15,33.75
03-07-15,33
04-07-15,34.125
05-07-15,35.71428571
06-07-15,27.875
07-07-15,28.125
08-07-15,31.25
09-07-15,29.625
10-07-15,26.625
11-07-15,25.5
12-07-15,25.5
13-07-15,29.875
14-07-15,30.875
15-07-15,33.375
16-07-15,31.75
17-07-15,30.75
18-07-15,29.5
19-07-15,30.125
20-07-15,29.125
21-07-15,31.375
22-07-15,32.25
23-07-15,32.125
24-07-15,32
25-07-15,30.85714286
26-07-15,30
27-07-15,29.625
28-07-15,29.5
29-07-15,28.5
30-07-15,29
31-07-15,29
01-08-15,28.25
02-08-15,29.625
03-08-15,31.5
04-08-15,29.42857143
05-08-15,29.59375
06-08-15,29.5
07-08-15,29.25
08-08-15,28.875
09-08-15,27.375
10-08-15,30.375
11-08-15,28.375
12-08-15,30.75
13-08-15,32
14-08-15,30.875
15-08-15,28.5
16-08-15,28.625
17-08-15,30.75
18-08-15,29.125
19-08-15,31.25
20-08-15,30.75
21-08-15,29.375
22-08-15,30.25
23-08-15,29.875
24-08-15,30.75
25-08-15,32
26-08-15,32
27-08-15,32.5
28-08-15,32
29-08-15,32.25
30-08-15,32.625
31-08-15,31.85714286
01-09-15,32.125
02-09-15,31.875
03-09-15,31.625
04-09-15,32
05-09-15,30.875
06-09-15,31.25
07-09-15,31.5
08-09-15,31.625
09-09-15,31
10-09-15,31.25
11-09-15,30.75
12-09-15,32.14285714
