,predicted_mean
9711,1.8081937693283092
9712,1.806629294042882
9713,1.8050661723639987
9714,1.803504403120499
9715,1.8019439851422367
9716,1.8003849172600779
9717,1.7988271983058999
9718,1.7972708271125906
9719,1.795715802514048
9720,1.794162123345179
9721,1.792609788441898
9722,1.7910587966411278
9723,1.7895091467807962
9724,1.7879608376998375
9725,1.7864138682381894
9726,1.784868237236794
9727,1.7833239435375967
9728,1.7817809859835443
9729,1.780239363418585
9730,1.7786990746876663
9731,1.7771601186367363
9732,1.7756224941127408
9733,1.774086199963624
9734,1.7725512350383261
9735,1.7710175981867837
9736,1.7694852882599283
9737,1.7679543041096855
9738,1.766424644588974
9739,1.7648963085517055
9740,1.763369294852783
9741,1.7618436023481006
9742,1.7603192298945416
9743,1.7587961763499786
9744,1.757274440573273
9745,1.7557540214242728
9746,1.7542349177638128
9747,1.7527171284537135
9748,1.7512006523567798
9749,1.749685488336801
9750,1.748171635258549
9751,1.7466590919877785
9752,1.745147857391225
9753,1.7436379303366043
9754,1.7421293096926127
9755,1.7406219943289252
9756,1.739115983116194
9757,1.7376112749260493
9758,1.736107868631097
9759,1.7346057631049185
9760,1.7331049572220703
9761,1.731605449858082
9762,1.7301072398894561
9763,1.7286103261936683
9764,1.727114707649164
9765,1.7256203831353596
9766,1.7241273515326416
9767,1.7226356117223647
9768,1.721145162586851
9769,1.7196560030093904
9770,1.7181681318742386
9771,1.7166815480666169
9772,1.7151962504727107
9773,1.7137122379796699
9774,1.7122295094756064
9775,1.7107480638495944
9776,1.7092678999916695
9777,1.7077890167928276
9778,1.7063114131450237
9779,1.7048350879411718
9780,1.7033600400751436
9781,1.7018862684417684
9782,1.700413771936831
9783,1.6989425494570725
9784,1.6974725999001872
9785,1.6960039221648247
9786,1.694536515150586
9787,1.6930703777580254
9788,1.6916055088886477
9789,1.6901419074449087
9790,1.6886795723302133
9791,1.687218502448915
9792,1.6857586967063158
9793,1.684300154008665
9794,1.6828428732631582
9795,1.6813868533779355
9796,1.679932093262083
9797,1.6784785918256295
9798,1.677026347979548
9799,1.675575360635753
9800,1.6741256287071007
9801,1.6726771511073877
9802,1.6712299267513506
9803,1.6697839545546649
9804,1.6683392334339442
9805,1.6668957623067397
9806,1.665453540091539
9807,1.6640125657077656
9808,1.662572838075778
9809,1.6611343561168683
9810,1.6596971187532619
9811,1.6582611249081172
9812,1.656826373505524
9813,1.6553928634705035
9814,1.6539605937290065
9815,1.652529563207913
9816,1.6510997708350321
9817,1.6496712155391
9818,1.6482438962497794
9819,1.6468178118976597
9820,1.645392961414256
9821,1.6439693437320066
9822,1.6425469577842748
9823,1.641125802505346
9824,1.6397058768304276
9825,1.6382871796956489
9826,1.636869710038059
9827,1.635453466795627
9828,1.634038448907241
9829,1.6326246553127068
9830,1.6312120849527476
9831,1.6298007367690035
9832,1.62839060970403
9833,1.6269817027012976
9834,1.6255740147051907
9835,1.6241675446610075
9836,1.6227622915149582
9837,1.6213582542141651
9838,1.6199554317066616
9839,1.6185538229413905
9840,1.617153426868205
9841,1.6157542424378664
9842,1.6143562686020436
9843,1.612959504313313
9844,1.611563948525157
9845,1.6101696001919636
9846,1.6087764582690254
9847,1.6073845217125386
9848,1.605993789479603
9849,1.6046042605282205
9850,1.6032159338172947
9851,1.6018288083066299
9852,1.6004428829569304
9853,1.5990581567297992
9854,1.5976746285877383
9855,1.5962922974941476
9856,1.594911162413323
9857,1.5935312223104574
9858,1.5921524761516386
9859,1.590774922903849
9860,1.5893985615349648
9861,1.5880233910137553
9862,1.586649410309882
9863,1.5852766183938976
9864,1.5839050142372457
9865,1.5825345968122597
9866,1.5811653650921624
9867,1.5797973180510647
9868,1.5784304546639656
9869,1.5770647739067507
9870,1.5757002747561915
9871,1.5743369561899447
9872,1.5729748171865519
9873,1.5716138567254379
9874,1.5702540737869115
9875,1.5688954673521633
9876,1.5675380364032652
9877,1.5661817799231694
9878,1.5648266968957092
9879,1.5634727863055962
9880,1.562120047138421
9881,1.560768478380651
9882,1.5594180790196313
9883,1.5580688480435834
9884,1.5567207844416036
9885,1.5553738872036629
9886,1.5540281553206063
9887,1.552683587784152
9888,1.5513401835868907
9889,1.5499979417222847
9890,1.548656861184667
9891,1.5473169409692407
9892,1.5459781800720784
9893,1.5446405774901213
9894,1.543304132221178
9895,1.5419688432639247
9896,1.540634709617904
9897,1.5393017302835243
9898,1.5379699042620583
9899,1.536639230555643
9900,1.5353097081672793
9901,1.5339813361008297
9902,1.5326541133610192
9903,1.5313280389534338
9904,1.53000311188452
9905,1.5286793311615843
9906,1.527356695792791
9907,1.5260352047871637
9908,1.5247148571545823
9909,1.523395651905784
9910,1.5220775880523623
9911,1.5207606646067653
9912,1.5194448805822958
9913,1.5181302349931103
9914,1.5168167268542185
9915,1.5155043551814815
9916,1.5141931189916127
9917,1.512883017302176
9918,1.511574049131585
9919,1.5102662134991032
9920,1.5089595094248418
9921,1.5076539359297607
9922,1.5063494920356666
9923,1.5050461767652126
9924,1.503743989141897
9925,1.5024429281900633
9926,1.5011429929348992
9927,1.4998441824024353
9928,1.4985464956195456
9929,1.497249931613946
9930,1.4959544894141934
9931,1.4946601680496852
9932,1.4933669665506584
9933,1.4920748839481894
9934,1.4907839192741927
9935,1.4894940715614207
9936,1.4882053398434623
9937,1.4869177231547424
9938,1.485631220530522
9939,1.4843458310068969
9940,1.483061553620796
9941,1.4817783874099817
9942,1.4804963314130493
9943,1.4792153846694258
9944,1.4779355462193693
9945,1.476656815103968
9946,1.4753791903651403
9947,1.4741026710456333
9948,1.472827256189022
9949,1.4715529448397096
9950,1.4702797360429252
9951,1.4690076288447247
9952,1.4677366222919892
9953,1.4664667154324245
9954,1.4651979073145602
9955,1.4639301969877492
9956,1.4626635835021666
9957,1.4613980659088097
9958,1.460133643259497
9959,1.4588703146068664
9960,1.4576080790043768
9961,1.4563469355063057
9962,1.4550868831677484
9963,1.4538279210446177
9964,1.4525700481936439
9965,1.4513132636723727
9966,1.4500575665391655
9967,1.448802955853199
9968,1.4475494306744632
9969,1.4462969900637614
9970,1.44504563308271
9971,1.4437953587937367
9972,1.4425461662600811
9973,1.441298054545793
9974,1.4400510227157315
9975,1.4388050698355652
9976,1.4375601949717716
9977,1.436316397191635
9978,1.4350736755632472
9979,1.4338320291555062
9980,1.4325914570381157
9981,1.4313519582815841
9982,1.4301135319572242
9983,1.4288761771371523
9984,1.4276398928942875
9985,1.4264046783023507
9986,1.4251705324358648
9987,1.423937454370153
9988,1.4227054431813388
9989,1.421474497946345
9990,1.4202446177428927
9991,1.4190158016495014
9992,1.4177880487454881
9993,1.4165613581109657
9994,1.4153357288268436
9995,1.414111159974826
9996,1.4128876506374115
9997,1.411665199897893
9998,1.4104438068403566
9999,1.4092234705496804
10000,1.4080041901115345
10001,1.4067859646123804
10002,1.4055687931394694
10003,1.4043526747808426
10004,1.4031376086253307
10005,1.4019235937625525
10006,1.4007106292829143
10007,1.3994987142776094
10008,1.3982878478386174
10009,1.3970780290587035
10010,1.395869257031418
10011,1.3946615308510957
10012,1.3934548496128545
10013,1.392249212412596
10014,1.391044618347003
10015,1.3898410665135406
10016,1.3886385560104544
10017,1.3874370859367704
10018,1.386236655392294
10019,1.3850372634776098
10020,1.3838389092940804
10021,1.3826415919438455
10022,1.3814453105298221
10023,1.3802500641557036
10024,1.3790558519259581
10025,1.3778626729458296
10026,1.3766705263213352
10027,1.375479411159266
10028,1.3742893265671858
10029,1.3731002716534306
10030,1.3719122455271082
10031,1.3707252472980964
10032,1.3695392760770442
10033,1.3683543309753694
10034,1.3671704111052587
10035,1.3659875155796668
10036,1.364805643512316
10037,1.3636247940176955
10038,1.3624449662110614
10039,1.3612661592084336
10040,1.3600883721265982
10041,1.358911604083105
10042,1.3577358541962674
10043,1.3565611215851614
10044,1.3553874053696255
10045,1.3542147046702597
10046,1.3530430186084246
10047,1.3518723463062414
10048,1.3507026868865908
10049,1.3495340394731121
10050,1.3483664031902027
10051,1.3471997771630178
10052,1.34603416051747
10053,1.3448695523802274
10054,1.3437059518787147
10055,1.3425433581411104
10056,1.3413817702963482
10057,1.340221187474115
10058,1.339061608804851
10059,1.3379030334197486
10060,1.3367454604507514
10061,1.335588889030555
10062,1.334433318292605
10063,1.3332787473710963
10064,1.3321251754009737
10065,1.33097260151793
10066,1.329821024858406
10067,1.3286704445595894
10068,1.3275208597594146
10069,1.3263722695965616
10070,1.325224673210456
10071,1.324078069741268
10072,1.3229324583299114
10073,1.3217878381180435
10074,1.3206442082480643
10075,1.3195015678631157
10076,1.3183599161070814
10077,1.3172192521245847
10078,1.3160795750609902
10079,1.314940884062401
10080,1.3138031782756603
10081,1.3126664568483477
10082,1.3115307189287817
10083,1.3103959636660174
10084,1.309262190209846
10085,1.3081293977107942
10086,1.3069975853201234
10087,1.3058667521898302
10088,1.3047368974726439
10089,1.3036080203220277
10090,1.302480119892177
10091,1.3013531953380189
10092,1.3002272458152115
10093,1.299102270480144
10094,1.2979782684899348
10095,1.296855239002432
10096,1.2957331811762125
10097,1.294612094170581
10098,1.293491977145569
10099,1.2923728292619356
10100,1.2912546496811657
10101,1.2901374375654697
10102,1.289021192077783
10103,1.287905912381765
10104,1.2867915976417992
10105,1.2856782470229913
10106,1.28456585969117
10107,1.2834544348128856
10108,1.282343971555409
10109,1.2812344690867326
10110,1.2801259265755678
10111,1.2790183431913456
10112,1.2779117181042154
10113,1.2768060504850451
10114,1.2757013395054195
10115,1.2745975843376403
10116,1.273494784154725
10117,1.2723929381304073
10118,1.2712920454391354
10119,1.2701921052560716
10120,1.2690931167570922
10121,1.2679950791187866
10122,1.2668979915184564
10123,1.2658018531341146
10124,1.2647066631444863
10125,1.2636124207290067
10126,1.2625191250678212
10127,1.2614267753417838
10128,1.2603353707324585
10129,1.2592449104221162
10130,1.2581553935937357
10131,1.257066819431003
10132,1.2559791871183106
10133,1.254892495840756
10134,1.253806744784142
10135,1.252721933134976
10136,1.2516380600804689
10137,1.2505551248085354
10138,1.2494731265077923
10139,1.2483920643675588
10140,1.2473119375778552
10141,1.2462327453294026
10142,1.245154486813623
10143,1.2440771612226371
10144,1.243000767749265
10145,1.2419253055870247
10146,1.2408507739301329
10147,1.2397771719735027
10148,1.2387044989127443
10149,1.2376327539441636
10150,1.2365619362647617
10151,1.2354920450722346
10152,1.2344230795649729
10153,1.23335503894206
10154,1.2322879224032728
10155,1.2312217291490803
10156,1.2301564583806437
10157,1.2290921092998146
10158,1.2280286811091359
10159,1.22696617301184
10160,1.225904584211849
10161,1.2248439139137737
10162,1.2237841613229128
10163,1.222725325645253
10164,1.2216674060874677
10165,1.2206104018569168
10166,1.219554312161646
10167,1.218499136210386
10168,1.217444873212553
10169,1.2163915223782458
10170,1.2153390829182478
10171,1.2142875540440246
10172,1.2132369349677243
10173,1.2121872249021766
10174,1.2111384230608921
10175,1.2100905286580628
10176,1.2090435409085594
10177,1.2079974590279323
10178,1.206952282232411
10179,1.2059080097389028
10180,1.2048646407649923
10181,1.2038221745289417
10182,1.2027806102496887
10183,1.2017399471468477
10184,1.200700184440708
10185,1.1996613213522331
10186,1.198623357103061
10187,1.1975862909155028
10188,1.196550122012543
10189,1.1955148496178376
10190,1.194480472955715
10191,1.1934469912511747
10192,1.1924144037298863
10193,1.1913827096181895
10194,1.1903519081430933
10195,1.189321998532276
10196,1.1882929800140838
10197,1.1872648518175304
10198,1.1862376131722967
10199,1.1852112633087302
10200,1.184185801457844
10201,1.1831612268513165
10202,1.1821375387214916
10203,1.1811147363013768
10204,1.1800928188246433
10205,1.1790717855256254
10206,1.1780516356393198
10207,1.1770323684013848
10208,1.1760139830481404
10209,1.1749964788165674
10210,1.1739798549443066
10211,1.1729641106696582
10212,1.171949245231582
10213,1.1709352578696959
10214,1.1699221478242756
10215,1.1689099143362545
10216,1.1678985566472222
10217,1.166888073999425
10218,1.1658784656357648
10219,1.1648697307997984
10220,1.163861868735737
10221,1.1628548786884454
10222,1.1618487599034424
10223,1.1608435116268994
10224,1.1598391331056397
10225,1.1588356235871387
10226,1.1578329823195226
10227,1.1568312085515682
10228,1.1558303015327023
10229,1.1548302605130012
10230,1.15383108474319
10231,1.1528327734746422
10232,1.1518353259593785
10233,1.1508387414500674
10234,1.1498430192000235
10235,1.148848158463208
10236,1.1478541584942268
10237,1.1468610185483312
10238,1.1458687378814172
10239,1.144877315750024
10240,1.1438867514113347
10241,1.142897044123174
10242,1.14190819314401
10243,1.1409201977329517
10244,1.139933057149749
10245,1.1389467706547929
10246,1.1379613375091138
10247,1.1369767569743816
10248,1.135993028312905
10249,1.135010150787631
10250,1.1340281236621441
10251,1.1330469462006665
10252,1.1320666176680567
10253,1.1310871373298093
10254,1.1301085044520538
10255,1.1291307183015555
10256,1.1281537781457138
10257,1.1271776832525622
10258,1.126202432890767
10259,1.1252280263296273
10260,1.1242544628390747
10261,1.1232817416896725
10262,1.122309862152615
10263,1.121338823499727
10264,1.1203686250034635
10265,1.119399265936909
10266,1.1184307455737765
10267,1.117463063188408
10268,1.116496218055773
10269,1.1155302094514683
10270,1.1145650366517177
10271,1.113600698933371
10272,1.1126371955739038
10273,1.1116745258514167
10274,1.1107126890446348
10275,1.1097516844329076
10276,1.1087915112962081
10277,1.1078321689151318
10278,1.1068736565708972
10279,1.1059159735453445
10280,1.1049591191209354
10281,1.104003092580752
10282,1.103047893208497
10283,1.1020935202884927
10284,1.1011399731056808
10285,1.1001872509456216
10286,1.0992353530944938
10287,1.0982842788390932
10288,1.0973340274668328
10289,1.0963845982657423
10290,1.0954359905244675
10291,1.0944882035322694
10292,1.093541236579024
10293,1.092595088955222
10294,1.091649759951968
10295,1.0907052488609792
10296,1.0897615549745865
10297,1.0888186775857325
10298,1.0878766159879718
10299,1.0869353694754702
10300,1.0859949373430042
10301,1.0850553188859604
10302,1.0841165134003352
10303,1.0831785201827342
10304,1.082241338530371
10305,1.0813049677410682
10306,1.0803694071132552
10307,1.0794346559459684
10308,1.0785007135388511
10309,1.0775675791921524
10310,1.0766352522067266
10311,1.0757037318840332
10312,1.0747730175261359
10313,1.0738431084357023
10314,1.0729140039160034
10315,1.0719857032709132
10316,1.071058205804908
10317,1.0701315108230653
10318,1.0692056176310643
10319,1.0682805255351848
10320,1.0673562338423073
10321,1.0664327418599115
10322,1.0655100488960763
10323,1.064588154259479
10324,1.0636670572593956
10325,1.0627467572056997
10326,1.0618272534088615
10327,1.0609085451799485
10328,1.0599906318306234
10329,1.059073512673145
10330,1.0581571870203677
10331,1.0572416541857392
10332,1.0563269134833022
10333,1.0554129642276924
10334,1.0544998057341384
10335,1.0535874373184615
10336,1.052675858297075
10337,1.0517650679869837
10338,1.0508550657057834
10339,1.04994585077166
10340,1.0490374225033892
10341,1.0481297802203364
10342,1.0472229232424561
10343,1.0463168508902911
10344,1.0454115624849716
10345,1.0445070573482154
10346,1.0436033348023277
10347,1.0427003941701996
10348,1.0417982347753076
10349,1.0408968559417144
10350,1.0399962569940668
10351,1.0390964372575966
10352,1.0381973960581188
10353,1.037299132722032
10354,1.0364016465763177
10355,1.0355049369485396
10356,1.0346090031668433
10357,1.0337138445599556
10358,1.0328194604571839
10359,1.031925850188416
10360,1.0310330130841199
10361,1.0301409484753425
10362,1.0292496556937094
10363,1.0283591340714247
10364,1.0274693829412702
10365,1.026580401636605
10366,1.025692189491365
10367,1.0248047458400626
10368,1.0239180700177857
10369,1.0230321613601974
10370,1.022147019203536
10371,1.0212626428846137
10372,1.0203790317408166
10373,1.0194961851101043
10374,1.018614102331009
10375,1.0177327827426352
10376,1.0168522256846595
10377,1.0159724304973294
10378,1.0150933965214635
10379,1.0142151230984506
10380,1.0133376095702498
10381,1.0124608552793888
10382,1.0115848595689647
10383,1.0107096217826428
10384,1.009835141264656
10385,1.0089614173598052
10386,1.0080884494134574
10387,1.0072162367715467
10388,1.0063447787805728
10389,1.005474074787601
10390,1.0046041241402612
10391,1.003734926186748
10392,1.0028664802758198
10393,1.0019987857567985
10394,1.001131841979569
10395,1.0002656482945786
10396,0.9994002040528369
10397,0.9985355086059144
10398,0.9976715613059434
10399,0.9968083615056164
10400,0.9959459085581858
10401,0.9950842018174637
10402,0.9942232406378215
10403,0.9933630243741889
10404,0.9925035523820537
10405,0.9916448240174618
10406,0.9907868386370158
10407,0.9899295955978751
10408,0.9890730942577552
10409,0.9882173339749276
10410,0.9873623141082188
10411,0.9865080340170101
10412,0.9856544930612372
10413,0.9848016906013893
10414,0.9839496259985093
10415,0.9830982986141925
10416,0.9822477078105868
10417,0.9813978529503921
10418,0.9805487333968596
10419,0.9797003485137912
10420,0.9788526976655395
10421,0.9780057802170071
10422,0.9771595955336461
10423,0.9763141429814574
10424,0.9754694219269904
10425,0.9746254317373428
10426,0.9737821717801599
10427,0.9729396414236341
10428,0.9720978400365043
10429,0.971256766988056
10430,0.9704164216481196
10431,0.9695768033870714
10432,0.9687379115758326
10433,0.967899745585868
10434,0.9670623047891866
10435,0.9662255885583411
10436,0.9653895962664263
10437,0.9645543272870799
10438,0.9637197809944814
10439,0.9628859567633519
10440,0.9620528539689533
10441,0.9612204719870885
10442,0.9603888101940998
10443,0.9595578679668695
10444,0.9587276446828189
10445,0.9578981397199081
10446,0.9570693524566353
10447,0.9562412822720364
10448,0.9554139285456846
10449,0.9545872906576901
10450,0.9537613679886989
10451,0.9529361599198933
10452,0.952111665832991
10453,0.9512878851102448
10454,0.9504648171344414
10455,0.9496424612889021
10456,0.9488208169574814
10457,0.9479998835245673
10458,0.94717966037508
10459,0.9463601468944718
10460,0.9455413424687271
10461,0.9447232464843616
10462,0.9439058583284214
10463,0.9430891773884835
10464,0.9422732030526542
10465,0.9414579347095695
10466,0.9406433717483943
10467,0.9398295135588219
10468,0.9390163595310739
10469,0.9382039090558993
10470,0.9373921615245744
10471,0.936581116328902
10472,0.9357707728612111
10473,0.9349611305143566
10474,0.9341521886817186
10475,0.9333439467572022
10476,0.9325364041352369
10477,0.9317295602107758
10478,0.9309234143792959
10479,0.9301179660367973
10480,0.9293132145798022
10481,0.9285091594053554
10482,0.9277057999110231
10483,0.9269031354948929
10484,0.9261011655555731
10485,0.9252998894921924
10486,0.9244993067043993
10487,0.9236994165923618
10488,0.9229002185567667
10489,0.9221017119988197
10490,0.9213038963202443
10491,0.9205067709232819
10492,0.9197103352106908
10493,0.918914588585746
10494,0.9181195304522392
10495,0.9173251602144775
10496,0.9165314772772837
10497,0.9157384810459953
10498,0.9149461709264647
10499,0.9141545463250578
10500,0.9133636066486546
10501,0.9125733513046482
10502,0.9117837797009444
10503,0.9109948912459611
10504,0.9102066853486284
10505,0.9094191614183873
10506,0.9086323188651901
10507,0.9078461570995
10508,0.9070606755322895
10509,0.9062758735750411
10510,0.9054917506397466
10511,0.9047083061389063
10512,0.9039255394855288
10513,0.9031434500931308
10514,0.9023620373757366
10515,0.901581300747877
10516,0.9008012396245896
10517,0.9000218534214182
10518,0.8992431415544122
10519,0.8984651034401262
10520,0.8976877384956197
10521,0.8969110461384564
10522,0.8961350257867042
10523,0.8953596768589344
10524,0.8945849987742209
10525,0.8938109909521409
10526,0.8930376528127735
10527,0.8922649837766996
10528,0.8914929832650016
10529,0.8907216506992623
10530,0.8899509855015654
10531,0.8891809870944941
10532,0.888411654901132
10533,0.8876429883450612
10534,0.8868749868503627
10535,0.8861076498416158
10536,0.885340976743898
10537,0.8845749669827836
10538,0.8838096199843443
10539,0.8830449351751484
10540,0.88228091198226
10541,0.8815175498332393
10542,0.8807548481561415
10543,0.8799928063795168
10544,0.87923142393241
10545,0.8784707002443597
10546,0.8777106347453978
10547,0.8769512268660498
10548,0.8761924760373339
10549,0.8754343816907603
10550,0.874676943258331
10551,0.8739201601725399
10552,0.8731640318663715
10553,0.872408557773301
10554,0.8716537373272939
10555,0.8708995699628054
10556,0.8701460551147799
10557,0.8693931922186509
10558,0.86864098071034
10559,0.8678894200262572
10560,0.8671385096033001
10561,0.8663882488788532
10562,0.865638637290788
10563,0.8648896742774626
10564,0.8641413592777205
10565,0.8633936917308912
10566,0.8626466710767893
10567,0.8619002967557134
10568,0.8611545682084474
10569,0.860409484876258
10570,0.8596650462008963
10571,0.8589212516245956
10572,0.8581781005900724
10573,0.8574355925405247
10574,0.8566937269196329
10575,0.8559525031715582
10576,0.8552119207409434
10577,0.8544719790729114
10578,0.853732677613065
10579,0.852994015807487
10580,0.8522559931027391
10581,0.8515186089458621
10582,0.8507818627843752
10583,0.8500457540662757
10584,0.8493102822400384
10585,0.8485754467546152
10586,0.8478412470594349
10587,0.8471076826044026
10588,0.8463747528398993
10589,0.8456424572167816
10590,0.8449107951863812
10591,0.8441797662005048
10592,0.8434493697114334
10593,0.8427196051719212
10594,0.8419904720351965
10595,0.8412619697549606
10596,0.8405340977853872
10597,0.8398068555811224
10598,0.8390802425972845
10599,0.8383542582894626
10600,0.8376289021137173
10601,0.8369041735265796
10602,0.836180071985051
10603,0.8354565969466022
10604,0.8347337478691741
10605,0.8340115242111761
10606,0.8332899254314864
10607,0.8325689509894512
10608,0.8318486003448844
10609,0.8311288729580677
10610,0.8304097682897496
10611,0.8296912858011447
10612,0.8289734249539346
10613,0.8282561852102659
10614,0.8275395660327509
10615,0.8268235668844668
10616,0.8261081872289555
10617,0.825393426530223
10618,0.8246792842527387
10619,0.823965759861436
10620,0.8232528528217107
10621,0.8225405625994213
10622,0.8218288886608887
10623,0.821117830472895
10624,0.8204073875026842
10625,0.8196975592179607
10626,0.81898834508689
10627,0.8182797445780974
10628,0.8175717571606682
10629,0.8168643823041468
10630,0.8161576194785368
10631,0.8154514681543004
10632,0.8147459278023574
10633,0.8140409978940861
10634,0.8133366779013218
10635,0.8126329672963568
10636,0.81192986555194
10637,0.8112273721412764
10638,0.8105254865380268
10639,0.8098242082163075
10640,0.8091235366506899
10641,0.8084234713162
10642,0.8077240116883176
10643,0.807025157242977
10644,0.8063269074565652
10645,0.8056292618059226
10646,0.8049322197683424
10647,0.8042357808215697
10648,0.8035399444438018
10649,0.8028447101136875
10650,0.8021500773103263
10651,0.8014560455132684
10652,0.8007626142025148
10653,0.8000697828585159
10654,0.7993775509621721
10655,0.7986859179948325
10656,0.7979948834382948
10657,0.7973044467748058
10658,0.7966146074870597
10659,0.7959253650581982
10660,0.7952367189718107
10661,0.794548668711933
10662,0.7938612137630473
10663,0.7931743536100819
10664,0.7924880877384111
10665,0.7918024156338539
10666,0.7911173367826747
10667,0.790432850671582
10668,0.7897489567877285
10669,0.7890656546187107
10670,0.7883829436525684
10671,0.7877008233777845
10672,0.787019293283284
10673,0.7863383528584348
10674,0.7856580015930459
10675,0.7849782389773683
10676,0.7842990645020935
10677,0.7836204776583544
10678,0.7829424779377236
10679,0.7822650648322136
10680,0.7815882378342764
10681,0.7809119964368035
10682,0.7802363401331249
10683,0.779561268417009
10684,0.7788867807826623
10685,0.7782128767247287
10686,0.7775395557382896
10687,0.7768668173188631
10688,0.776194660962404
10689,0.7755230861653029
10690,0.7748520924243862
10691,0.774181679236916
10692,0.7735118461005888
10693,0.7728425925135359
10694,0.7721739179743232
10695,0.77150582198195
10696,0.7708383040358492
10697,0.7701713636358871
10698,0.7695050002823622
10699,0.7688392134760058
10700,0.7681740027179809
10701,0.7675093675098823
10702,0.7668453073537359
10703,0.7661818217519984
10704,0.7655189102075572
10705,0.7648565722237295
10706,0.7641948073042624
10707,0.7635336149533324
10708,0.7628729946755448
10709,0.7622129459759338
10710,0.7615534683599618
10711,0.7608945613335191
10712,0.7602362244029232
10713,0.7595784570749191
10714,0.7589212588566783
10715,0.758264629255799
10716,0.757608567780305
10717,0.7569530739386463
10718,0.7562981472396979
10719,0.7556437871927597
10720,0.7549899933075563
10721,0.7543367650942364
10722,0.7536841020633724
10723,0.7530320037259606
10724,0.7523804695934198
10725,0.7517294991775919
10726,0.7510790919907411
10727,0.7504292475455536
10728,0.7497799653551374
10729,0.7491312449330213
10730,0.7484830857931554
10731,0.74783548744991
10732,0.7471884494180759
10733,0.7465419712128636
10734,0.745896052349903
10735,0.7452506923452432
10736,0.7446058907153521
10737,0.7439616469771158
10738,0.7433179606478383
10739,0.7426748312452411
10740,0.7420322582874634
10741,0.7413902412930613
10742,0.7407487797810073
10743,0.7401078732706898
10744,0.7394675212819135
10745,0.7388277233348984
10746,0.7381884789502796
10747,0.7375497876491068
10748,0.7369116489528442
10749,0.7362740623833703
10750,0.7356370274629771
10751,0.7350005437143696
10752,0.7343646106606662
10753,0.7337292278253976
10754,0.7330943947325069
10755,0.7324601109063491
10756,0.7318263758716907
10757,0.7311931891537095
10758,0.7305605502779939
10759,0.729928458770543
10760,0.7292969141577659
10761,0.7286659159664814
10762,0.7280354637239179
10763,0.7274055569577125
10764,0.7267761951959113
10765,0.7261473779669685
10766,0.7255191047997464
10767,0.724891375223515
10768,0.7242641887679517
10769,0.7236375449631407
10770,0.7230114433395726
10771,0.7223858834281445
10772,0.7217608647601591
10773,0.7211363868673248
10774,0.7205124492817554
10775,0.7198890515359692
10776,0.7192661931628888
10777,0.7186438736958413
10778,0.7180220926685577
10779,0.7174008496151718
10780,0.7167801440702211
10781,0.7161599755686454
10782,0.7155403436457871
10783,0.7149212478373905
10784,0.7143026876796018
10785,0.7136846627089681
10786,0.713067172462438
10787,0.7124502164773605
10788,0.7118337942914849
10789,0.7112179054429603
10790,0.7106025494703355
10791,0.7099877259125589
10792,0.7093734343089773
10793,0.7087596741993362
10794,0.7081464451237796
10795,0.707533746622849
10796,0.7069215782374836
10797,0.70630993950902
10798,0.7056988299791913
10799,0.7050882491901272
10800,0.7044781966843536
10801,0.7038686720047922
10802,0.7032596746947599
10803,0.7026512042979692
10804,0.7020432603585273
10805,0.7014358424209355
10806,0.7008289500300895
10807,0.7002225827312787
10808,0.6996167400701858
10809,0.699011421592887
10810,0.6984066268458508
10811,0.6978023553759383
10812,0.6971986067304023
10813,0.696595380456888
10814,0.6959926761034312
10815,0.6953904932184594
10816,0.6947888313507904
10817,0.6941876900496327
10818,0.6935870688645845
10819,0.6929869673456341
10820,0.6923873850431589
10821,0.691788321507925
10822,0.6911897762910877
10823,0.6905917489441904
10824,0.6899942390191647
10825,0.6893972460683296
10826,0.6888007696443919
10827,0.6882048093004447
10828,0.6876093645899684
10829,0.6870144350668295
10830,0.6864200202852804
10831,0.6858261197999593
10832,0.6852327331658896
10833,0.6846398599384799
10834,0.6840474996735232
10835,0.683455651927197
10836,0.6828643162560633
10837,0.6822734922170668
10838,0.6816831793675362
10839,0.681093377265183
10840,0.6805040854681013
10841,0.6799153035347675
10842,0.6793270310240402
10843,0.6787392674951599
10844,0.678152012507748
10845,0.6775652656218072
10846,0.6769790263977207
10847,0.6763932943962522
10848,0.6758080691785453
10849,0.6752233503061235
10850,0.6746391373408893
10851,0.6740554298451248
10852,0.6734722273814904
10853,0.672889529513025
10854,0.6723073358031457
10855,0.6717256458156473
10856,0.6711444591147019
10857,0.6705637752648587
10858,0.6699835938310434
10859,0.6694039143785588
10860,0.6688247364730833
10861,0.668246059680671
10862,0.6676678835677519
10863,0.6670902077011309
10864,0.6665130316479878
10865,0.6659363549758767
10866,0.6653601772527258
10867,0.6647844980468373
10868,0.6642093169268869
10869,0.6636346334619236
10870,0.6630604472213693
10871,0.6624867577750178
10872,0.6619135646930357
10873,0.6613408675459617
10874,0.6607686659047056
